,E6qgW7,jQNpYD,dgZP3L,FAvEvi,QPbjvy,zhrVRY
15914,413.0,2309.0,61.0,16.0,107.0,40.0
15915,413.0,2306.0,61.0,16.0,107.0,40.0
15916,411.0,2297.0,61.0,16.0,106.0,40.0
15917,408.0,2285.0,57.0,16.0,107.0,40.0
15918,408.0,2279.0,60.0,16.0,107.0,40.0
15919,408.0,2277.0,59.0,16.0,107.0,40.0
15920,405.0,2247.0,58.0,15.0,106.0,38.0
15921,405.0,2248.0,57.0,15.0,105.0,38.0
15922,404.0,2233.0,57.0,15.0,103.0,37.0
15923,402.0,2223.0,58.0,15.0,103.0,35.0
15924,403.0,2226.0,58.0,15.0,103.0,35.0
15925,405.0,2247.0,57.0,15.0,105.0,37.0
15926,377.0,2175.0,53.0,13.0,105.0,36.0
15927,382.0,2224.0,54.0,14.0,106.0,37.0
15928,379.0,2204.0,54.0,14.0,104.0,37.0
15929,379.0,2194.0,53.0,14.0,103.0,37.0
15930,377.0,2187.0,53.0,14.0,103.0,36.0
15931,385.0,2242.0,53.0,15.0,110.0,39.0
15932,377.0,2211.0,51.0,15.0,108.0,38.0
15933,376.0,2197.0,52.0,15.0,105.0,38.0
15934,374.0,2182.0,52.0,15.0,105.0,38.0
15935,365.0,2145.0,51.0,15.0,104.0,38.0
15936,365.0,2148.0,51.0,15.0,104.0,38.0
15937,364.0,2149.0,50.0,15.0,103.0,38.0
15938,362.0,2153.0,50.0,15.0,106.0,38.0
15939,358.0,2118.0,48.0,15.0,105.0,38.0
15940,318.0,1963.0,44.0,15.0,94.0,37.0
15941,324.0,2013.0,45.0,16.0,95.0,37.0
15942,329.0,2049.0,47.0,16.0,97.0,37.0
15943,333.0,2079.0,47.0,16.0,101.0,37.0
15944,336.0,2120.0,51.0,16.0,103.0,38.0
15945,337.0,2136.0,51.0,16.0,102.0,38.0
15946,342.0,2158.0,52.0,16.0,102.0,38.0
15947,347.0,2171.0,51.0,16.0,104.0,37.0
15948,337.0,2135.0,49.0,16.0,101.0,35.0
15949,333.0,2125.0,48.0,16.0,101.0,35.0
15950,335.0,2134.0,47.0,16.0,101.0,35.0
15951,348.0,2205.0,49.0,16.0,105.0,35.0
15952,353.0,2204.0,48.0,16.0,104.0,34.0
15953,358.0,2222.0,48.0,16.0,106.0,38.0
15954,356.0,2216.0,49.0,16.0,106.0,38.0
15955,355.0,2182.0,47.0,16.0,103.0,38.0
15956,373.0,2263.0,50.0,17.0,107.0,39.0
15957,347.0,2169.0,48.0,13.0,98.0,31.0
15958,348.0,2194.0,50.0,13.0,100.0,31.0
15959,340.0,2150.0,47.0,13.0,98.0,31.0
15960,337.0,2132.0,47.0,13.0,98.0,31.0
15961,315.0,2052.0,45.0,13.0,93.0,27.0
15962,311.0,2034.0,44.0,14.0,97.0,27.0
15963,313.0,2045.0,46.0,14.0,99.0,27.0
15964,315.0,2050.0,46.0,14.0,100.0,27.0
15965,318.0,2067.0,46.0,14.0,100.0,27.0
15966,331.0,2085.0,48.0,16.0,110.0,37.0
15967,316.0,2010.0,46.0,16.0,107.0,36.0
15968,317.0,2035.0,46.0,16.0,107.0,36.0
15969,320.0,2016.0,45.0,15.0,106.0,36.0
15970,321.0,2032.0,46.0,14.0,108.0,36.0
15971,316.0,1980.0,45.0,12.0,98.0,34.0
15972,314.0,1960.0,44.0,12.0,98.0,34.0
15973,324.0,2005.0,46.0,12.0,99.0,35.0
15974,315.0,1969.0,46.0,12.0,99.0,35.0
15975,322.0,2008.0,46.0,12.0,102.0,35.0
15976,322.0,2017.0,46.0,13.0,104.0,37.0
15977,315.0,1980.0,44.0,14.0,104.0,37.0
15978,313.0,1968.0,44.0,13.0,106.0,36.0
15979,343.0,2048.0,49.0,17.0,115.0,40.0
15980,352.0,2089.0,52.0,18.0,119.0,40.0
15981,364.0,2147.0,52.0,21.0,131.0,44.0
15982,352.0,2086.0,51.0,20.0,133.0,45.0
15983,348.0,2063.0,51.0,20.0,134.0,45.0
15984,346.0,2026.0,49.0,20.0,133.0,46.0
15985,345.0,2007.0,49.0,20.0,132.0,46.0
15986,344.0,1993.0,49.0,20.0,133.0,46.0
15987,356.0,2072.0,54.0,21.0,150.0,49.0
15988,332.0,1986.0,49.0,20.0,146.0,47.0
15989,335.0,1986.0,49.0,20.0,148.0,47.0
15990,319.0,1912.0,44.0,19.0,143.0,48.0
15991,343.0,2002.0,49.0,19.0,157.0,52.0
15992,343.0,2051.0,49.0,20.0,166.0,54.0
15993,343.0,2052.0,49.0,20.0,166.0,54.0
15994,343.0,2057.0,49.0,20.0,166.0,54.0
15995,343.0,2055.0,49.0,20.0,166.0,54.0
15996,339.0,2024.0,48.0,19.0,163.0,54.0
15997,342.0,2035.0,48.0,19.0,163.0,54.0
15998,341.0,2036.0,48.0,19.0,163.0,54.0
15999,339.0,2008.0,48.0,19.0,161.0,52.0
16000,339.0,2008.0,48.0,18.0,155.0,49.0
16001,337.0,1971.0,47.0,18.0,160.0,52.0
16002,348.0,2012.0,47.0,18.0,160.0,52.0
16003,347.0,2009.0,47.0,18.0,160.0,52.0
16004,350.0,2035.0,48.0,18.0,160.0,52.0
16005,352.0,2030.0,48.0,17.0,154.0,49.0
16006,354.0,2031.0,47.0,17.0,153.0,49.0
16007,360.0,2077.0,47.0,17.0,170.0,61.0
16008,362.0,2085.0,47.0,17.0,170.0,61.0
16009,372.0,2149.0,48.0,20.0,173.0,61.0
16010,385.0,2184.0,51.0,20.0,173.0,64.0
16011,397.0,2248.0,55.0,23.0,185.0,72.0
16012,398.0,2237.0,55.0,23.0,183.0,72.0
16013,398.0,2231.0,55.0,23.0,181.0,71.0
16014,398.0,2252.0,54.0,23.0,184.0,71.0
16015,390.0,2197.0,53.0,23.0,184.0,72.0
16016,385.0,2211.0,52.0,23.0,182.0,73.0
16017,380.0,2191.0,52.0,23.0,180.0,73.0
16018,376.0,2149.0,50.0,23.0,177.0,73.0
16019,367.0,2087.0,50.0,23.0,176.0,72.0
16020,330.0,1936.0,46.0,22.0,170.0,71.0
16021,328.0,1908.0,46.0,22.0,170.0,71.0
16022,333.0,1933.0,46.0,22.0,171.0,72.0
16023,347.0,2021.0,49.0,22.0,183.0,75.0
16024,335.0,1989.0,47.0,20.0,178.0,74.0
16025,332.0,1931.0,44.0,21.0,173.0,74.0
16026,330.0,1914.0,44.0,21.0,172.0,73.0
16027,352.0,1997.0,52.0,23.0,182.0,77.0
16028,352.0,1997.0,51.0,23.0,182.0,77.0
16029,356.0,2015.0,51.0,23.0,183.0,78.0
16030,332.0,1914.0,49.0,22.0,177.0,77.0
16031,335.0,1954.0,51.0,23.0,179.0,78.0
16032,335.0,1918.0,49.0,25.0,177.0,69.0
16033,335.0,1930.0,49.0,25.0,178.0,68.0
16034,333.0,1925.0,49.0,25.0,177.0,67.0
16035,336.0,1951.0,49.0,25.0,180.0,67.0
16036,327.0,1926.0,49.0,24.0,174.0,66.0
16037,325.0,1930.0,48.0,24.0,175.0,67.0
16038,323.0,1928.0,48.0,24.0,175.0,67.0
16039,319.0,1903.0,48.0,24.0,174.0,67.0
16040,320.0,1931.0,49.0,27.0,181.0,68.0
16041,319.0,1932.0,49.0,27.0,186.0,69.0
16042,316.0,1910.0,49.0,27.0,187.0,69.0
16043,317.0,1921.0,49.0,27.0,188.0,69.0
16044,312.0,1896.0,48.0,27.0,185.0,69.0
16045,311.0,1913.0,49.0,27.0,185.0,69.0
16046,319.0,1952.0,51.0,30.0,210.0,75.0
16047,313.0,1912.0,49.0,30.0,210.0,76.0
16048,314.0,1906.0,48.0,30.0,209.0,76.0
16049,313.0,1881.0,48.0,30.0,200.0,72.0
16050,313.0,1884.0,48.0,29.0,201.0,74.0
16051,368.0,2036.0,57.0,31.0,224.0,85.0
16052,353.0,1962.0,52.0,26.0,204.0,79.0
16053,344.0,1928.0,50.0,25.0,202.0,79.0
16054,354.0,1969.0,50.0,23.0,200.0,77.0
16055,346.0,1934.0,51.0,25.0,203.0,79.0
16056,416.0,2113.0,58.0,34.0,249.0,98.0
16057,420.0,2139.0,58.0,34.0,249.0,98.0
16058,430.0,2202.0,63.0,34.0,255.0,103.0
16059,430.0,2200.0,63.0,34.0,255.0,103.0
16060,417.0,2134.0,59.0,34.0,240.0,101.0
16061,412.0,2111.0,59.0,33.0,236.0,99.0
16062,415.0,2134.0,58.0,33.0,236.0,99.0
16063,415.0,2135.0,58.0,32.0,211.0,90.0
16064,413.0,2116.0,58.0,32.0,217.0,94.0
16065,385.0,2022.0,53.0,32.0,217.0,96.0
16066,389.0,2030.0,54.0,32.0,220.0,97.0
16067,398.0,2045.0,55.0,32.0,220.0,97.0
16068,398.0,2044.0,55.0,32.0,220.0,97.0
16069,398.0,2050.0,56.0,32.0,220.0,97.0
16070,398.0,2048.0,56.0,32.0,225.0,98.0
16071,396.0,2049.0,56.0,32.0,224.0,97.0
16072,401.0,2079.0,56.0,32.0,226.0,97.0
16073,409.0,2133.0,60.0,32.0,229.0,98.0
16074,408.0,2118.0,61.0,32.0,227.0,97.0
16075,420.0,2186.0,62.0,32.0,234.0,100.0
16076,414.0,2153.0,62.0,32.0,229.0,96.0
16077,414.0,2151.0,62.0,33.0,229.0,96.0
16078,412.0,2130.0,61.0,33.0,228.0,95.0
16079,408.0,2090.0,61.0,33.0,228.0,95.0
16080,404.0,2087.0,61.0,33.0,228.0,97.0
16081,401.0,2082.0,61.0,33.0,224.0,93.0
16082,398.0,2077.0,61.0,33.0,224.0,94.0
16083,381.0,1980.0,54.0,31.0,223.0,87.0
16084,394.0,2011.0,57.0,31.0,225.0,87.0
16085,393.0,2024.0,58.0,31.0,225.0,87.0
16086,405.0,2108.0,61.0,31.0,232.0,90.0
16087,412.0,2164.0,62.0,33.0,234.0,91.0
16088,417.0,2165.0,62.0,33.0,233.0,91.0
16089,417.0,2175.0,62.0,33.0,233.0,90.0
16090,421.0,2161.0,61.0,34.0,233.0,89.0
16091,421.0,2159.0,61.0,34.0,233.0,89.0
16092,421.0,2166.0,60.0,34.0,234.0,89.0
16093,422.0,2178.0,60.0,35.0,234.0,89.0
16094,426.0,2188.0,60.0,35.0,233.0,90.0
16095,426.0,2176.0,58.0,35.0,236.0,89.0
16096,424.0,2163.0,58.0,35.0,236.0,89.0
16097,424.0,2164.0,58.0,35.0,236.0,90.0
16098,424.0,2169.0,58.0,35.0,236.0,90.0
16099,414.0,2175.0,59.0,35.0,237.0,89.0
16100,411.0,2149.0,59.0,34.0,236.0,89.0
16101,398.0,2173.0,55.0,34.0,239.0,89.0
16102,408.0,2254.0,60.0,35.0,248.0,96.0
16103,403.0,2245.0,60.0,36.0,246.0,95.0
16104,413.0,2320.0,61.0,37.0,257.0,98.0
16105,426.0,2369.0,63.0,36.0,261.0,100.0
16106,426.0,2383.0,64.0,35.0,261.0,100.0
16107,425.0,2389.0,64.0,35.0,262.0,100.0
16108,429.0,2395.0,66.0,35.0,262.0,100.0
16109,425.0,2363.0,66.0,35.0,258.0,100.0
16110,424.0,2364.0,66.0,35.0,257.0,100.0
16111,454.0,2439.0,68.0,35.0,262.0,103.0
16112,458.0,2443.0,68.0,35.0,262.0,105.0
16113,461.0,2452.0,68.0,35.0,257.0,105.0
16114,453.0,2411.0,67.0,32.0,246.0,102.0
16115,453.0,2416.0,67.0,32.0,246.0,103.0
16116,456.0,2444.0,67.0,32.0,249.0,102.0
16117,454.0,2435.0,67.0,32.0,247.0,102.0
16118,452.0,2418.0,67.0,32.0,246.0,101.0
16119,454.0,2437.0,65.0,32.0,249.0,101.0
16120,440.0,2408.0,63.0,29.0,231.0,99.0
16121,439.0,2410.0,63.0,29.0,229.0,99.0
16122,437.0,2405.0,63.0,29.0,229.0,98.0
16123,438.0,2454.0,65.0,29.0,233.0,98.0
16124,403.0,2339.0,61.0,28.0,218.0,91.0
16125,393.0,2319.0,60.0,27.0,216.0,91.0
16126,393.0,2321.0,60.0,27.0,216.0,91.0
16127,394.0,2332.0,60.0,27.0,215.0,91.0
16128,374.0,2267.0,59.0,26.0,212.0,87.0
16129,374.0,2243.0,58.0,26.0,213.0,87.0
16130,330.0,2145.0,57.0,20.0,180.0,73.0
16131,325.0,2129.0,56.0,20.0,178.0,72.0
16132,308.0,2040.0,52.0,20.0,167.0,68.0
16133,308.0,2042.0,52.0,20.0,167.0,68.0
16134,305.0,2014.0,52.0,20.0,164.0,68.0
16135,307.0,2020.0,53.0,20.0,165.0,68.0
16136,305.0,2019.0,53.0,20.0,164.0,67.0
16137,305.0,2016.0,53.0,20.0,163.0,67.0
16138,303.0,2037.0,52.0,20.0,161.0,64.0
16139,295.0,2005.0,52.0,19.0,160.0,64.0
16140,306.0,2064.0,56.0,20.0,165.0,64.0
16141,307.0,2077.0,57.0,20.0,165.0,64.0
16142,307.0,2077.0,57.0,21.0,165.0,64.0
16143,307.0,2082.0,56.0,21.0,165.0,65.0
16144,302.0,2051.0,56.0,21.0,164.0,64.0
16145,331.0,2136.0,60.0,23.0,174.0,64.0
16146,337.0,2187.0,61.0,23.0,178.0,65.0
16147,331.0,2132.0,58.0,23.0,174.0,64.0
16148,329.0,2115.0,56.0,24.0,174.0,66.0
16149,307.0,2044.0,56.0,23.0,166.0,63.0
16150,317.0,2142.0,58.0,23.0,171.0,66.0
16151,326.0,2167.0,58.0,23.0,171.0,67.0
16152,336.0,2220.0,61.0,22.0,174.0,68.0
16153,334.0,2217.0,61.0,22.0,174.0,69.0
16154,331.0,2212.0,61.0,22.0,169.0,68.0
16155,319.0,2136.0,60.0,20.0,164.0,65.0
16156,319.0,2119.0,60.0,20.0,163.0,64.0
16157,322.0,2124.0,60.0,20.0,163.0,65.0
16158,315.0,2121.0,59.0,20.0,163.0,65.0
16159,310.0,2107.0,56.0,20.0,155.0,61.0
16160,306.0,2078.0,56.0,18.0,153.0,61.0
16161,297.0,2016.0,54.0,18.0,150.0,59.0
16162,296.0,2009.0,54.0,17.0,151.0,59.0
16163,290.0,1976.0,53.0,16.0,149.0,59.0
16164,291.0,1973.0,53.0,16.0,149.0,59.0
16165,308.0,2049.0,53.0,17.0,148.0,59.0
16166,305.0,2044.0,53.0,17.0,148.0,57.0
16167,307.0,2094.0,56.0,18.0,154.0,61.0
16168,294.0,1993.0,54.0,17.0,141.0,56.0
16169,307.0,2075.0,58.0,19.0,154.0,59.0
16170,308.0,2104.0,59.0,19.0,160.0,59.0
16171,310.0,2091.0,61.0,19.0,160.0,59.0
16172,313.0,2116.0,62.0,19.0,160.0,59.0
16173,316.0,2135.0,63.0,19.0,164.0,64.0
16174,285.0,1905.0,54.0,18.0,156.0,61.0
16175,284.0,1880.0,54.0,18.0,156.0,61.0
16176,291.0,1901.0,56.0,16.0,138.0,51.0
16177,304.0,1940.0,57.0,12.0,119.0,46.0
16178,274.0,1794.0,51.0,13.0,120.0,46.0
16179,276.0,1812.0,51.0,13.0,122.0,46.0
16180,276.0,1799.0,50.0,13.0,122.0,46.0
16181,276.0,1782.0,50.0,13.0,118.0,46.0
16182,280.0,1820.0,50.0,13.0,119.0,46.0
16183,283.0,1849.0,51.0,13.0,121.0,46.0
16184,285.0,1849.0,51.0,13.0,119.0,47.0
16185,261.0,1789.0,48.0,13.0,116.0,45.0
16186,260.0,1796.0,48.0,13.0,113.0,42.0
16187,265.0,1806.0,49.0,13.0,115.0,41.0
16188,269.0,1831.0,50.0,13.0,119.0,44.0
16189,269.0,1825.0,50.0,13.0,119.0,43.0
16190,279.0,1832.0,51.0,13.0,117.0,44.0
16191,275.0,1816.0,52.0,13.0,114.0,42.0
16192,279.0,1859.0,54.0,13.0,114.0,42.0
16193,285.0,1884.0,56.0,13.0,113.0,42.0
16194,310.0,1970.0,57.0,14.0,115.0,41.0
16195,317.0,2002.0,57.0,14.0,117.0,41.0
16196,318.0,1970.0,55.0,14.0,115.0,41.0
16197,330.0,1993.0,55.0,14.0,114.0,41.0
16198,330.0,1979.0,54.0,14.0,115.0,41.0
16199,327.0,1966.0,54.0,14.0,112.0,41.0
16200,328.0,1982.0,54.0,14.0,113.0,41.0
16201,329.0,1990.0,54.0,14.0,113.0,41.0
16202,331.0,2001.0,54.0,14.0,113.0,41.0
16203,338.0,2061.0,56.0,14.0,113.0,41.0
16204,355.0,2112.0,57.0,14.0,112.0,40.0
16205,358.0,2116.0,58.0,14.0,113.0,40.0
16206,360.0,2127.0,58.0,14.0,114.0,40.0
16207,360.0,2126.0,58.0,14.0,118.0,41.0
16208,359.0,2137.0,58.0,17.0,129.0,50.0
16209,359.0,2150.0,58.0,17.0,130.0,50.0
16210,371.0,2227.0,60.0,17.0,139.0,53.0
16211,372.0,2224.0,60.0,17.0,139.0,54.0
16212,371.0,2184.0,61.0,17.0,139.0,55.0
16213,369.0,2170.0,61.0,17.0,138.0,55.0
16214,347.0,2109.0,56.0,13.0,130.0,55.0
16215,355.0,2196.0,58.0,14.0,134.0,58.0
16216,355.0,2195.0,58.0,14.0,134.0,58.0
16217,359.0,2202.0,59.0,15.0,136.0,57.0
16218,359.0,2202.0,59.0,15.0,136.0,57.0
16219,360.0,2213.0,58.0,14.0,132.0,55.0
16220,352.0,2173.0,57.0,14.0,131.0,55.0
16221,353.0,2176.0,58.0,14.0,132.0,55.0
16222,354.0,2193.0,59.0,14.0,133.0,54.0
16223,350.0,2162.0,58.0,13.0,131.0,52.0
16224,338.0,2079.0,55.0,14.0,128.0,51.0
16225,341.0,2081.0,56.0,15.0,134.0,50.0
16226,341.0,2059.0,55.0,15.0,135.0,50.0
16227,351.0,2092.0,55.0,14.0,135.0,49.0
16228,349.0,2052.0,54.0,14.0,134.0,48.0
16229,350.0,2056.0,54.0,14.0,134.0,48.0
16230,349.0,2056.0,54.0,14.0,134.0,48.0
16231,346.0,2046.0,54.0,14.0,135.0,47.0
16232,345.0,2044.0,54.0,14.0,133.0,48.0
16233,351.0,2023.0,54.0,16.0,135.0,51.0
16234,419.0,2322.0,66.0,18.0,147.0,52.0
16235,422.0,2325.0,69.0,19.0,154.0,55.0
16236,416.0,2296.0,69.0,18.0,149.0,54.0
16237,430.0,2406.0,71.0,18.0,149.0,54.0
16238,432.0,2431.0,72.0,18.0,155.0,54.0
16239,439.0,2493.0,72.0,18.0,161.0,55.0
16240,441.0,2503.0,73.0,18.0,161.0,55.0
16241,436.0,2448.0,70.0,16.0,160.0,51.0
16242,437.0,2452.0,70.0,16.0,159.0,51.0
16243,430.0,2396.0,66.0,16.0,150.0,49.0
16244,431.0,2386.0,65.0,16.0,146.0,49.0
16245,429.0,2374.0,63.0,16.0,145.0,50.0
16246,422.0,2354.0,62.0,16.0,142.0,45.0
16247,420.0,2374.0,62.0,16.0,142.0,45.0
16248,420.0,2399.0,61.0,16.0,141.0,46.0
16249,421.0,2418.0,61.0,16.0,142.0,47.0
16250,419.0,2416.0,60.0,16.0,142.0,47.0
16251,427.0,2441.0,61.0,16.0,142.0,47.0
16252,427.0,2447.0,62.0,16.0,144.0,47.0
16253,431.0,2484.0,62.0,17.0,146.0,47.0
16254,428.0,2465.0,63.0,17.0,146.0,47.0
16255,422.0,2437.0,62.0,17.0,147.0,47.0
16256,420.0,2421.0,62.0,17.0,146.0,47.0
16257,417.0,2389.0,61.0,17.0,144.0,47.0
16258,424.0,2463.0,65.0,17.0,144.0,46.0
16259,431.0,2533.0,66.0,17.0,148.0,46.0
16260,429.0,2514.0,66.0,16.0,149.0,45.0
16261,420.0,2491.0,67.0,16.0,148.0,45.0
16262,423.0,2516.0,67.0,16.0,145.0,43.0
16263,423.0,2530.0,67.0,16.0,146.0,43.0
16264,413.0,2497.0,65.0,16.0,145.0,42.0
16265,415.0,2516.0,65.0,16.0,146.0,42.0
16266,438.0,2629.0,72.0,23.0,181.0,60.0
16267,442.0,2663.0,77.0,23.0,182.0,65.0
16268,423.0,2593.0,76.0,22.0,179.0,64.0
16269,507.0,2895.0,85.0,22.0,187.0,67.0
16270,505.0,2871.0,85.0,22.0,186.0,67.0
16271,505.0,2867.0,83.0,23.0,190.0,67.0
16272,508.0,2897.0,83.0,23.0,192.0,69.0
16273,512.0,2902.0,83.0,23.0,192.0,69.0
16274,510.0,2878.0,82.0,23.0,191.0,69.0
16275,509.0,2897.0,82.0,23.0,193.0,71.0
16276,491.0,2823.0,81.0,23.0,187.0,68.0
16277,501.0,2850.0,81.0,23.0,187.0,68.0
16278,471.0,2747.0,78.0,19.0,174.0,58.0
16279,471.0,2747.0,77.0,19.0,175.0,59.0
16280,469.0,2774.0,78.0,19.0,175.0,59.0
16281,481.0,2795.0,77.0,19.0,175.0,59.0
16282,482.0,2830.0,78.0,20.0,177.0,60.0
16283,483.0,2818.0,78.0,20.0,176.0,60.0
16284,460.0,2740.0,76.0,20.0,164.0,56.0
16285,468.0,2804.0,77.0,20.0,170.0,54.0
16286,467.0,2794.0,77.0,20.0,168.0,54.0
16287,472.0,2828.0,78.0,20.0,169.0,54.0
16288,459.0,2887.0,80.0,20.0,173.0,54.0
16289,481.0,2865.0,80.0,19.0,170.0,54.0
16290,509.0,2960.0,84.0,20.0,171.0,57.0
16291,506.0,2964.0,83.0,19.0,171.0,58.0
16292,512.0,2998.0,83.0,19.0,171.0,59.0
16293,513.0,3000.0,83.0,19.0,172.0,59.0
16294,510.0,2978.0,81.0,19.0,170.0,58.0
16295,510.0,2977.0,81.0,19.0,170.0,58.0
16296,523.0,3017.0,83.0,19.0,176.0,60.0
16297,561.0,3165.0,86.0,24.0,188.0,71.0
16298,562.0,3207.0,86.0,24.0,189.0,70.0
16299,548.0,3211.0,86.0,22.0,183.0,71.0
16300,533.0,3157.0,82.0,24.0,185.0,72.0
16301,526.0,3135.0,82.0,24.0,186.0,72.0
16302,528.0,3138.0,83.0,24.0,185.0,72.0
16303,537.0,3182.0,83.0,24.0,189.0,73.0
16304,541.0,3198.0,83.0,24.0,190.0,73.0
16305,541.0,3199.0,83.0,24.0,188.0,73.0
16306,542.0,3226.0,85.0,25.0,191.0,73.0
16307,522.0,3167.0,83.0,23.0,183.0,68.0
16308,504.0,3084.0,78.0,21.0,170.0,66.0
16309,497.0,3036.0,77.0,21.0,157.0,65.0
16310,500.0,3049.0,77.0,21.0,162.0,65.0
16311,487.0,2946.0,74.0,21.0,165.0,66.0
16312,487.0,2929.0,73.0,21.0,162.0,66.0
16313,495.0,2949.0,73.0,21.0,162.0,66.0
16314,497.0,2961.0,74.0,21.0,162.0,66.0
16315,494.0,2921.0,74.0,21.0,157.0,64.0
16316,494.0,2932.0,74.0,21.0,160.0,64.0
16317,487.0,2910.0,74.0,20.0,159.0,64.0
16318,485.0,2906.0,74.0,20.0,161.0,65.0
16319,484.0,2904.0,74.0,20.0,161.0,65.0
16320,478.0,2830.0,72.0,20.0,159.0,65.0
16321,479.0,2831.0,72.0,20.0,161.0,66.0
16322,478.0,2808.0,72.0,21.0,159.0,65.0
16323,484.0,2813.0,72.0,21.0,160.0,67.0
16324,486.0,2822.0,72.0,21.0,160.0,65.0
16325,484.0,2801.0,70.0,21.0,158.0,66.0
16326,489.0,2808.0,70.0,21.0,158.0,66.0
16327,485.0,2768.0,70.0,20.0,155.0,66.0
16328,485.0,2757.0,69.0,20.0,157.0,67.0
16329,490.0,2772.0,70.0,20.0,157.0,67.0
16330,493.0,2824.0,72.0,20.0,160.0,68.0
16331,494.0,2847.0,76.0,20.0,163.0,69.0
16332,493.0,2806.0,75.0,20.0,171.0,69.0
16333,483.0,2740.0,74.0,20.0,166.0,69.0
16334,470.0,2685.0,74.0,19.0,160.0,63.0
16335,431.0,2568.0,70.0,14.0,143.0,57.0
16336,423.0,2604.0,69.0,14.0,143.0,57.0
16337,424.0,2612.0,66.0,14.0,145.0,59.0
16338,415.0,2573.0,65.0,14.0,147.0,60.0
16339,408.0,2494.0,49.0,14.0,141.0,58.0
16340,394.0,2472.0,53.0,14.0,142.0,57.0
16341,382.0,2380.0,53.0,14.0,140.0,52.0
16342,377.0,2372.0,53.0,15.0,142.0,52.0
16343,356.0,2306.0,51.0,16.0,136.0,50.0
16344,356.0,2307.0,51.0,16.0,136.0,50.0
16345,355.0,2294.0,50.0,15.0,134.0,50.0
16346,349.0,2251.0,50.0,15.0,132.0,49.0
16347,359.0,2294.0,50.0,15.0,133.0,50.0
16348,369.0,2366.0,48.0,15.0,149.0,57.0
16349,365.0,2330.0,48.0,15.0,149.0,55.0
16350,378.0,2392.0,52.0,15.0,152.0,55.0
16351,387.0,2430.0,53.0,15.0,155.0,59.0
16352,408.0,2530.0,58.0,15.0,162.0,60.0
16353,408.0,2525.0,58.0,15.0,162.0,60.0
16354,420.0,2585.0,58.0,15.0,165.0,61.0
16355,458.0,2706.0,61.0,15.0,171.0,63.0
16356,454.0,2663.0,61.0,14.0,171.0,62.0
16357,471.0,2715.0,62.0,15.0,171.0,64.0
16358,468.0,2691.0,62.0,15.0,169.0,64.0
16359,462.0,2647.0,60.0,15.0,165.0,64.0
16360,500.0,2796.0,66.0,16.0,169.0,67.0
16361,477.0,2700.0,62.0,17.0,164.0,68.0
16362,580.0,2944.0,89.0,20.0,185.0,81.0
16363,578.0,2904.0,87.0,21.0,182.0,78.0
16364,582.0,2911.0,95.0,23.0,187.0,82.0
16365,593.0,2947.0,96.0,23.0,185.0,82.0
16366,592.0,2927.0,96.0,23.0,186.0,82.0
16367,596.0,2947.0,98.0,23.0,186.0,82.0
16368,612.0,3074.0,100.0,23.0,190.0,84.0
16369,598.0,3012.0,97.0,22.0,183.0,82.0
16370,598.0,3013.0,97.0,22.0,184.0,82.0
16371,547.0,2812.0,93.0,17.0,168.0,70.0
16372,549.0,2843.0,98.0,17.0,170.0,70.0
16373,539.0,2802.0,98.0,14.0,166.0,68.0
16374,530.0,2778.0,97.0,14.0,166.0,68.0
16375,518.0,2699.0,96.0,14.0,159.0,67.0
16376,523.0,2748.0,97.0,14.0,160.0,67.0
16377,528.0,2773.0,98.0,15.0,162.0,67.0
16378,530.0,2774.0,99.0,15.0,162.0,67.0
16379,530.0,2780.0,99.0,15.0,163.0,67.0
16380,526.0,2732.0,98.0,14.0,158.0,67.0
16381,526.0,2738.0,98.0,14.0,158.0,67.0
16382,522.0,2688.0,97.0,14.0,156.0,67.0
16383,527.0,2715.0,97.0,16.0,159.0,67.0
16384,535.0,2770.0,97.0,16.0,158.0,67.0
16385,534.0,2733.0,97.0,16.0,156.0,66.0
16386,534.0,2722.0,97.0,16.0,157.0,66.0
16387,533.0,2718.0,97.0,16.0,156.0,67.0
16388,549.0,2786.0,100.0,16.0,161.0,69.0
16389,552.0,2803.0,100.0,16.0,162.0,71.0
16390,556.0,2837.0,102.0,16.0,163.0,71.0
16391,558.0,2848.0,102.0,16.0,163.0,71.0
16392,557.0,2829.0,102.0,16.0,159.0,70.0
16393,570.0,2882.0,103.0,15.0,153.0,64.0
16394,575.0,2929.0,103.0,18.0,156.0,67.0
16395,582.0,2956.0,104.0,18.0,156.0,68.0
16396,582.0,2948.0,104.0,18.0,156.0,68.0
16397,581.0,2983.0,105.0,18.0,163.0,69.0
16398,573.0,2962.0,106.0,18.0,163.0,69.0
16399,570.0,2946.0,105.0,18.0,162.0,68.0
16400,570.0,2948.0,105.0,18.0,163.0,68.0
16401,570.0,2938.0,104.0,18.0,163.0,68.0
16402,576.0,2962.0,106.0,18.0,161.0,69.0
16403,572.0,2908.0,103.0,18.0,160.0,68.0
16404,566.0,2866.0,102.0,18.0,157.0,67.0
16405,571.0,2883.0,101.0,18.0,155.0,65.0
16406,563.0,2837.0,98.0,18.0,142.0,64.0
16407,569.0,2869.0,100.0,18.0,142.0,65.0
16408,577.0,2937.0,100.0,19.0,142.0,65.0
16409,596.0,2958.0,100.0,19.0,144.0,66.0
16410,606.0,2939.0,101.0,19.0,147.0,65.0
16411,600.0,2922.0,101.0,19.0,144.0,62.0
